,cleaned_tweet,label
19063,girl dont let guy treat like yellow starburst pink starburst,2
19064,let try attempt first day work cold haha yeah right fucked car bitch,1
19065,bird outside bedroom window way much talk first thing morning mrrrrrrr,2
19066,shut bitch lol,1
19067,dont think even real relationshipi thought real trash,2
19068,hell obama flat lied get reelected ltwhat diff make karma bitch,1
19069,world cup diary argentina mock brazil twirling towel photo getty,2
19070,side hoe shall eat side dish eats traprinthions,1
19071,wtf drake asking pull get autograph bitch scheelp fuck drake,1
19072,ready get engaged meet new wave aint shit bitch outchea,1
19073,confused lefty using hashtag mock bridge situation frivolous seriously equating,2
19074,yellow submarine,2
19075,nigger,0
19076,wtf bitch broke arm eery time hit shit,1
19077,jennas faggot,0
19078,good citizen picking trash,2
19079,bitch handin neck like free chinese food sample mall bed every night wondering aint,1
19080,youre pussy cargo short avi fuck give,1
19081,afc trash last season especially afc south jag could make playoff push great draft,2
19082,cleveland nigga fly switcharoo bitch lie,1
19083,got chipotle plug cuff hoe,1
19084,stop forcing kid take picture trying trap nigga online wit funky hoe,1
19085,happy halloween bitch katiedodds,1
19086,bet hella redneck got super pissed coke commercial,1
19087,honestly surprised guy ever seen pussy,1
19088,show pussy,1
19089,lmao nigga told hoe day lovin crew,1
19090,nigguh waldo chipotle waiting house lucky soab lol,1
19091,ever abortion got cemetery pussy omg lmao,1
19092,still aint got time bitch acting iffy,1
19093,always fat bitch handicap spot never dude wheelchair,1
19094,ghettosdriven liberal ideology,2
19095,egg avi mention follower pussy dont want war,1
19096,yaaas bitch yaas hot bitch yaaas,1
19097,sonia never criticises kejriwal trash every leader never criticises sonia touching,2
19098,hit blunt guy talk girl hoe hoe,1
19099,yeah fucking best would really hate living didnt know bad bitch appreciation,1
19100,morgan park kid like pop fire cracker school,2
19101,hick accent come get around family,2
19102,bitch called hoe high school got like kid,1
19103,emma watson,2
19104,emma watson,2
19105,youd marry scarlett johansson,2
19106,scarlett johansson,1
19107,chick think sex guy month automatically make boyfriend bitch ask,1
19108,lmao trash amp,2
19109,based starbucks drink choice admit fact basic bitch,1
19110,cant wait eat see friend bring damn yellow penguin,1
19111,way derek jeter close yankee stadium career,2
19112,fuck better laminate face youre grown man think eating pussy emasculating,1
19113,thing remember sometimes bitch necessary stick gun impromptu solo dance party good,1
19114,tom ford probably fucking hoe probably would wasnt homosexual,1
19115,cunt cunt sure know cunt turn around bitch cunt,1
19116,hoe always talkin shit guy look bitch gon talk shit ill happy smack,1
19117,youre nigger pick cotton,1
19118,bitch need realize,1
19119,know would tonight bet bitch gone lit tonight,1
19120,see nude must beat pussy salute,1
19121,ead especially rita died dexter trash breaking bad,1
19122,telling like green otis redding stop missing point dont call trash amp tell,2
19123,stop fucking calling legend trash cuz top artist generation take legend,1
19124,sayinghe doesnt discriminate like darkskin hoe like lightskin hoe like asian long bad,1
19125,dont sorry hoe careful,1
19126,thing world aint seen thats ufo amp bitch need,1
19127,lmaoo nigger scared result supposed today lol lol,1
19128,hate old bitch wear clothes young hoe wearing like stay age group,1
19129,hate bitch twerk slow song,1
19130,need phenomenal head like someone born breed eat pussy someone adept cum tong,1
19131,corny hoe always got name mouth,1
19132,get winning team hoe,1
19133,bitch lebron counted like aint eem give miami,1
19134,hoe always want come bacc didnt leave first place,1
19135,thanks black darth year old kinky hentai son bitch,1
19136,stupid fucking nigger lebron flopping stupid jungle bunny monkey faggot,0
19137,nigga pressed pussy bad yes,1
19138,next bitch got take,1
19139,nigga talk bitch day,1
19140,every girl suck dick dont let bitch fool,1
19141,asks yall get done fucking hoe,1
19142,also know one particular love pointing everyone else lol,1
19143,always waste time irrelevant bitch,1
19144,see timeline ebola ebola ebola hate school ebola ebola twitter hoe selfie ebola ebola pull,1
19145,hoe fucked men bitch cuz best friend,1
19146,girl smoke weed dopeman slamming bitch thats relationship goal,1
19147,wow let quite nigga beat equal opportunity pussy,1
19148,hoe,1
19149,woman never cheated unless man drove men cheat new pussy,1
19150,dont nothin bitch wouldnt,1
19151,missing thing really need life iphone bitch new car,1
19152,get retweets thats proof get bitch let settle,1
19153,acted like hoe broke wrong thinking hoe along,2
19154,friend hoe hoe bird feather flock together,1
19155,girl see another girl like name bitch notice,1
19156,men cheat pussy woman cheat cuz think soulmates,1
19157,bitch texting right,1
19158,lost bitch,1
19159,stop respecting woman admit hoe phase,1
19160,stop stalkin girl social medium bitch nigga,0
19161,stop wasting text bitch aint tryna fuck,1
19162,faggot heat leftover pizza,1
19163,hoe child youre still awake,1
19164,woman need put place trash human pet bitch relax,1
19165,yall bitch got stop pushing away nigga really care yall nigga dont give fuck,1
19166,girl swear cheating fuck bitch real omg could,1
19167,pussy fart embarrassing,1
19168,get girl good hair dont want bitch got nappy hair kid gone end nigga,1
19169,bitch make everything relationship goal,1
19170,lol obsession smell good candlesplug insspraythe smelly good wax thingyspussy,1
19171,female acting turning like throwing pussy like still cant pas alg,1
19172,dont wife hoe amp end like,1
19173,black girl ghetto,1
19174,got curve hoe chance curve,1
19175,kim got bitch thinkin hoe career health care benefit,1
19176,racist bitch world,1
19177,bring another bitch let,1
19178,boyfriend girlfriend suppose laugh hoe together guy never hoe laughing girl,1
19179,girl favorite line talk hoe,1
19180,ima get wifey cunt spread leg anyone settle nothing rarest difference better lmao,1
19181,touch swag wish could look fly look good momma,2
19182,retweet big booty bitch,1
19183,trash halloween candy time dont debate,2
19184,bruh never seen many ugly bitch one picture smh luda,1
19185,bruhhhhh want oreo milk,2
19186,wan learn jigg really good circle,2
19187,karma bitch,1
19188,bitch think youre bad bitch please tell rhonda rousey,1
19189,took bitch month put scarf smfh,1
19190,every time black woman say bitch smile,1
19191,nigga gossip like bitch yet realest nigga tho dont understand,1
19192,come nude trash got big titty,1
19193,babe bitch love hate need fuck youre everything,1
19194,one stupid bitch pop timeline,1
19195,shouldve lost carolina houston amp tonight louis complete trash,2
19196,show proof sold pussy ill wait,1
19197,faggot use uber real nigga drive drunk,1
19198,bitch really happy got follower getting kicked moving car abusive almost dyi,1
19199,hate people take picture like dont mind background nah bitch imma mind,1
19200,ever stay home school look clock say yeah bitch math right,1
19201,wish every time day playing flappy bird foreall,2
19202,roll wife bitch,1
19203,every female worried played amp every nigga worried hoe nothing game played wit mind,1
19204,dame type bitch jail meet men,1
19205,bitch dont love nobody amp everybody,1
19206,wan watch nigger made christmas,1
19207,there pussy makeup,1
19208,get rid get rid hoe dont need interference,1
19209,couple couple couple amp one couple amp couple amp plenty hoe,1
19210,relationship come hatin hoe drama jealousy argument real couple laugh shit,1
19211,white bitch win smh fucking hate,1
19212,bitch get live,1
19213,bout time feel like beening hard working woman stripper hoe night,1
19214,every bitch instagram bio like deleted booking email backpagepussycom,1
19215,real hoe never let turn house wife shell let know start catching,1
19216,yall bitch dont know friend,1
19217,bitch aint got nothing tell still fucking meeeee,1
19218,fuck wcwlet see wat current bitch look like oowe,1
19219,got able keep bitch foot shell knee next nigga,1
19220,got time hold phone whole time sex pussy trash,1
19221,girl night cooking bitch ctfu,1
19222,lmfaoo lmfao lmao nigger move sooo fast,1
19223,ego big must admit got every reason feel like bitch,1
19224,hoe gone learn second place dont get prize,1
19225,aint hoe man want godly,1
19226,year racism think nigger hurt feeling lol white people funny,1
19227,dawn planet ape four calling bird three french hen two turtle dove partridge,2
19228,called mexican tho proud hispanic bitch sure liked dick tho hoe,1
19229,hate hoe people,0
19230,iont got type bad bitch thing like,1
19231,neva sleep pussy,1
19232,hoe aint loyal,1
19233,hate seeing nice fee wit weak nigga like girl retarded sumn uon know cud,1
19234,wan leave bitch weekend,1
19235,hatin need pussy,1
19236,ike finna bitter bitch upsaught dont care lmao,1
19237,trey songz album single hoe nigga lol,1
19238,bitch real nasty need,1
19239,sick bitch bitching bitch,1
19240,talk hoe,1
19241,easy way female calling hoe asking want ketchup fry,1
19242,radio trash,2
19243,bitch dont act crazy dont really want,1
19244,jacob need stop little bitch follow instagram,1
19245,man lame niggah find unfollowing,0
19246,lol bitch tryna chill like kno mother fuxin dory hoe touched butt,1
19247,hooked money pussy weed bonus,1
19248,quit got hoe shit aint got got damn thanggg witcha ugly,1
19249,eat pussy,1
19250,aint bad bitch got bad habit,1
19251,kno wan roll bitch like,1
19252,never nigga taken order take must return keep mind bitch,1
19253,exclusive arsne wenger gave two yellow card amp red card refereeing charity match rome,2
19254,mahammad bitch cause said,1
19255,craziest bitch got best pussy,1
19256,ugly bitch like argue lot,1
19257,love black shoe cause match anything also need colored shoe,2
19258,significant number tweet american flipping bird much,2
19259,twitter suspending shit multiple iteration new regional account opening today suspended within,1
19260,love cripple look fucking cripple goddamit people person,0
19261,call player pussy sidelined concussion low class trash talk might,1
19262,whatta coinkydink irs cancelled contract email backup company right lerner computer crash,2
19263,half became ghetto compton,1
19264,ayyy fag,1
19265,lmfaoooooooooooooooo put muthafuckin jelly bread bitch spread,1
19266,running like bitch michael clifford role model inspiration many,1
19267,ate pussy dont ever try disrespect fck nigga fed,1
19268,hate girl like cant talk got many hoe bitch competitive spirit,1
